Eligibility Year,Eligibility Month,County,Plan Name,Number of Enrollees
2012,2,FRANKLIN,EXCELLUS,675
2012,2,FRANKLIN,FIDELIS HC NY,112
2012,2,FULTON,CDPHP,515
2012,2,FULTON,EMPIRE,109
2012,2,FULTON,EXCELLUS,52
2012,2,FULTON,FIDELIS HC NY,946
2012,2,GENESEE,FIDELIS HC NY,135
2012,2,GENESEE,HEALTHNOW,998
2012,2,GREENE,CDPHP,663
2012,2,GREENE,EMPIRE,89
2012,2,GREENE,FIDELIS HC NY,329
2012,2,HAMILTON,EXCELLUS,61
2012,2,HAMILTON,FIDELIS HC NY,49
2012,2,HERKIMER,CDPHP,49
2012,2,HERKIMER,EXCELLUS,675
2012,2,HERKIMER,FIDELIS HC NY,1403
2012,2,HERKIMER,UNITED HEALTHCARE COMM PLAN,33
2012,2,JEFFERSON,EXCELLUS,2329
2012,2,KINGS,AFFINITY HEALTH PLAN,1087
2012,2,KINGS,AMERIGROUP NY,1855
2012,2,KINGS,EMPIRE,11714
2012,2,KINGS,FIDELIS HC NY,4690
2012,2,KINGS,HEALTHFIRST,4187
2012,2,KINGS,HEALTHPLUS,11775
2012,2,KINGS,HIP,1994
2012,2,KINGS,METROPLUS,4715
2012,2,KINGS,NEIGHBORHOOD,2080
2012,2,KINGS,UNITED HEALTHCARE COMM PLAN,5277
2012,2,KINGS,WELLCARE,662
2012,2,LEWIS,EXCELLUS,903
2012,2,LEWIS,FIDELIS HC NY,25
2012,2,LIVINGSTON,EXCELLUS,1045
2012,2,LIVINGSTON,FIDELIS HC NY,75
2012,2,MADISON,CDPHP,33
2012,2,MADISON,EXCELLUS,1050
2012,2,MADISON,FIDELIS HC NY,330
2012,2,MADISON,UNITED HEALTHCARE COMM PLAN,136
2012,2,MONROE,EXCELLUS,13073
2012,2,MONROE,FIDELIS HC NY,936
2012,2,MONTGOMERY,CDPHP,811
2012,2,MONTGOMERY,EMPIRE,85
2012,2,MONTGOMERY,EXCELLUS,46
2012,2,MONTGOMERY,FIDELIS HC NY,750
2012,2,NASSAU,AFFINITY HEALTH PLAN,2548
2012,2,NASSAU,EMPIRE,9337
2012,2,NASSAU,FIDELIS HC NY,5788
2012,2,NASSAU,HEALTHFIRST,5287
2012,2,NASSAU,HEALTHPLUS,2631
2012,2,NASSAU,HIP,2817
2012,2,NASSAU,UNITED HEALTHCARE COMM PLAN,4587
2012,2,NEW YORK,AFFINITY HEALTH PLAN,589
2012,2,NEW YORK,AMERIGROUP NY,202
2012,2,NEW YORK,EMPIRE,1627
2012,2,NEW YORK,FIDELIS HC NY,1757
2012,2,NEW YORK,HEALTHFIRST,1438
2012,2,NEW YORK,HEALTHPLUS,1180
2012,2,NEW YORK,HIP,580
2012,2,NEW YORK,METROPLUS,1527
2012,2,NEW YORK,NEIGHBORHOOD,1141
2012,2,NEW YORK,UNITED HEALTHCARE COMM PLAN,269
2012,2,NEW YORK,WELLCARE,300
2012,2,NIAGARA,FIDELIS HC NY,1712
2012,2,NIAGARA,HEALTHNOW,2182
2012,2,ONEIDA,CDPHP,33
2012,2,ONEIDA,EXCELLUS,2293
2012,2,ONEIDA,FIDELIS HC NY,2918
2012,2,ONEIDA,UNITED HEALTHCARE COMM PLAN,465
2012,2,ONONDAGA,EXCELLUS,3448
2012,2,ONONDAGA,FIDELIS HC NY,3387
2012,2,ONONDAGA,TOTAL CARE,1573
2012,2,ONONDAGA,UNITED HEALTHCARE COMM PLAN,1020
2012,2,ONTARIO,EXCELLUS,2257
2012,2,ONTARIO,FIDELIS HC NY,25
2012,2,ORANGE,AFFINITY HEALTH PLAN,2765
2012,2,ORANGE,CDPHP,118
2012,2,ORANGE,EMPIRE,2357
2012,2,ORANGE,FIDELIS HC NY,1704
2012,2,ORANGE,HUDSON HEALTH PLAN,2497
2012,2,ORANGE,WELLCARE,626
2012,2,ORLEANS,EXCELLUS,293
2012,2,ORLEANS,FIDELIS HC NY,430
2012,2,ORLEANS,HEALTHNOW,206
2012,2,OSWEGO,EXCELLUS,575
2012,2,OSWEGO,FIDELIS HC NY,1032
2012,2,OSWEGO,TOTAL CARE,1483
2012,2,OSWEGO,UNITED HEALTHCARE COMM PLAN,364
2012,2,OTSEGO,CDPHP,414
2012,2,OTSEGO,EXCELLUS,592
2012,2,OTSEGO,FIDELIS HC NY,365
2012,2,PUTNAM,EMPIRE,1288
2012,2,PUTNAM,FIDELIS HC NY,761
2012,2,QUEENS,AFFINITY HEALTH PLAN,1562
2012,2,QUEENS,AMERIGROUP NY,4690
2012,2,QUEENS,EMPIRE,8214
2012,2,QUEENS,FIDELIS HC NY,6477
2012,2,QUEENS,HEALTHFIRST,5024
2012,2,QUEENS,HEALTHPLUS,7437
2012,2,QUEENS,HIP,4165
2012,2,QUEENS,METROPLUS,7369
2012,2,QUEENS,NEIGHBORHOOD,3978
2012,2,QUEENS,UNITED HEALTHCARE COMM PLAN,2201
2012,2,QUEENS,WELLCARE,944
2012,2,RENSSELAER,CDPHP,2138
2012,2,RENSSELAER,EMPIRE,198
2012,2,RENSSELAER,FIDELIS HC NY,764
2012,2,RENSSELAER,WELLCARE,83
2012,2,RICHMOND,AFFINITY HEALTH PLAN,76
2012,2,RICHMOND,AMERIGROUP NY,340
2012,2,RICHMOND,EMPIRE,1596
2012,2,RICHMOND,FIDELIS HC NY,1043
2012,2,RICHMOND,HEALTHFIRST,282
2012,2,RICHMOND,HEALTHPLUS,3653
2012,2,RICHMOND,HIP,473
2012,2,RICHMOND,NEIGHBORHOOD,18
2012,2,RICHMOND,UNITED HEALTHCARE COMM PLAN,544
2012,2,ROCKLAND,AFFINITY HEALTH PLAN,727
2012,2,ROCKLAND,EMPIRE,3226
2012,2,ROCKLAND,FIDELIS HC NY,3976
2012,2,ROCKLAND,HUDSON HEALTH PLAN,2040
2012,2,ROCKLAND,WELLCARE,383
2012,2,SARATOGA,CDPHP,2891
2012,2,SARATOGA,EMPIRE,324
2012,2,SARATOGA,FIDELIS HC NY,1054
2012,2,SCHENECTADY,CDPHP,2185
2012,2,SCHENECTADY,EMPIRE,252
2012,2,SCHENECTADY,FIDELIS HC NY,1666
2012,2,SCHOHARIE,CDPHP,665
2012,2,SCHOHARIE,EMPIRE,73
2012,2,SCHOHARIE,FIDELIS HC NY,52
2012,2,SCHUYLER,EXCELLUS,318
2012,2,SCHUYLER,FIDELIS HC NY,7
2012,2,SENECA,EXCELLUS,685
2012,2,STEUBEN,EXCELLUS,1653
2012,2,STEUBEN,FIDELIS HC NY,84
2012,2,ST. LAWRENCE,EXCELLUS,2090
2012,2,ST. LAWRENCE,FIDELIS HC NY,63
2012,2,SUFFOLK,AFFINITY HEALTH PLAN,4817
2012,2,SUFFOLK,EMPIRE,10951
2012,2,SUFFOLK,FIDELIS HC NY,8766
2012,2,SUFFOLK,HEALTHFIRST,5899
2012,2,SUFFOLK,HIP,2891
2012,2,SUFFOLK,NEIGHBORHOOD,4263
2012,2,SUFFOLK,UNITED HEALTHCARE COMM PLAN,6926
2012,2,SULLIVAN,EMPIRE,241
2012,2,SULLIVAN,FIDELIS HC NY,261
2012,2,SULLIVAN,HUDSON HEALTH PLAN,1884
2012,2,TIOGA,CDPHP,89
2012,2,TIOGA,EXCELLUS,651
2012,2,TIOGA,FIDELIS HC NY,61
2012,2,TOMPKINS,EXCELLUS,710
2012,2,TOMPKINS,FIDELIS HC NY,182
2012,2,TOMPKINS,TOTAL CARE,396
2012,2,ULSTER,CDPHP,401
2012,2,ULSTER,EMPIRE,486
2012,2,ULSTER,FIDELIS HC NY,702
2012,2,ULSTER,HUDSON HEALTH PLAN,1033
2012,2,ULSTER,MVP,727
2012,2,ULSTER,WELLCARE,460
2012,2,WARREN,CDPHP,586
2012,2,WARREN,EMPIRE,289
2012,2,WARREN,FIDELIS HC NY,977
2012,2,WASHINGTON,CDPHP,683
2012,2,WASHINGTON,EMPIRE,221
2012,2,WASHINGTON,FIDELIS HC NY,1036
2012,2,WAYNE,EXCELLUS,2274
2012,2,WAYNE,FIDELIS HC NY,218
2012,2,WESTCHESTER,AFFINITY HEALTH PLAN,2035
2012,2,WESTCHESTER,EMPIRE,3749
2012,2,WESTCHESTER,FIDELIS HC NY,2299
2012,2,WESTCHESTER,HIP,918
2012,2,WESTCHESTER,HUDSON HEALTH PLAN,11959
2012,2,WYOMING,FIDELIS HC NY,96
2012,2,WYOMING,HEALTHNOW,663
2012,2,YATES,EXCELLUS,547
2012,1,ALBANY,CDPHP,3723
2012,1,ALBANY,EMPIRE,351
2012,1,ALBANY,FIDELIS HC NY,1146
2012,1,ALBANY,WELLCARE,114
2012,1,ALLEGANY,FIDELIS HC NY,38
2012,1,ALLEGANY,HEALTHNOW,606
2012,1,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,168
2012,1,BRONX,AFFINITY HEALTH PLAN,2990
2012,1,BRONX,AMERIGROUP NY,315
2012,1,BRONX,EMPIRE,910
2012,1,BRONX,FIDELIS HC NY,2947
2012,1,BRONX,HEALTHFIRST,4440
2012,1,BRONX,HEALTHPLUS,2266
2012,1,BRONX,HIP,836
2012,1,BRONX,METROPLUS,4269
2012,1,BRONX,NEIGHBORHOOD,822
2012,1,BRONX,UNITED HEALTHCARE COMM PLAN,203
2012,1,BRONX,WELLCARE,524
2012,1,BROOME,CDPHP,192
2012,1,BROOME,EXCELLUS,2947
2012,1,BROOME,FIDELIS HC NY,450
2012,1,CATTARAUGUS,FIDELIS HC NY,562
2012,1,CATTARAUGUS,HEALTHNOW,861
2012,1,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,327
2012,1,CAYUGA,EXCELLUS,1259
2012,1,CAYUGA,FIDELIS HC NY,373
2012,1,CAYUGA,UNITED HEALTHCARE COMM PLAN,176
2012,1,CHAUTAUQUA,FIDELIS HC NY,1323
2012,1,CHAUTAUQUA,HEALTHNOW,796
2012,1,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,128
2012,1,CHEMUNG,EXCELLUS,1009
2012,1,CHENANGO,CDPHP,14
2012,1,CHENANGO,EXCELLUS,848
2012,1,CHENANGO,FIDELIS HC NY,215
2012,1,CLINTON,EMPIRE,440
2012,1,CLINTON,EXCELLUS,739
2012,1,CLINTON,FIDELIS HC NY,587
2012,1,COLUMBIA,CDPHP,1082
2012,1,COLUMBIA,EMPIRE,109
2012,1,COLUMBIA,FIDELIS HC NY,468
2012,1,CORTLAND,EXCELLUS,407
2012,1,CORTLAND,FIDELIS HC NY,714
2012,1,CORTLAND,TOTAL CARE,97
2012,1,DELAWARE,CDPHP,260
2012,1,DELAWARE,EMPIRE,63
2012,1,DELAWARE,EXCELLUS,416
2012,1,DELAWARE,FIDELIS HC NY,212
2012,1,DUTCHESS,CDPHP,260
2012,1,DUTCHESS,EMPIRE,1313
2012,1,DUTCHESS,FIDELIS HC NY,1096
2012,1,DUTCHESS,HUDSON HEALTH PLAN,1608
2012,1,DUTCHESS,MVP,1592
2012,1,DUTCHESS,WELLCARE,780
2012,1,ERIE,FIDELIS HC NY,3066
2012,1,ERIE,HEALTHNOW,4605
2012,1,ERIE,INDEPENDENT HEALTH,1307
2012,1,ERIE,UNIVERA COMMUNITY HEALTH INC,6146
2012,1,ESSEX,CDPHP,45
2012,1,ESSEX,EMPIRE,107
2012,1,ESSEX,EXCELLUS,394
2012,1,ESSEX,FIDELIS HC NY,370
2012,1,FRANKLIN,EXCELLUS,683
2012,1,FRANKLIN,FIDELIS HC NY,110
2012,1,FULTON,CDPHP,529
2012,1,FULTON,EMPIRE,114
2012,1,FULTON,EXCELLUS,53
2012,1,FULTON,FIDELIS HC NY,952
2012,1,GENESEE,FIDELIS HC NY,132
2012,1,GENESEE,HEALTHNOW,1000
2012,1,GREENE,CDPHP,664
2012,1,GREENE,EMPIRE,99
2012,1,GREENE,FIDELIS HC NY,343
2012,1,HAMILTON,EXCELLUS,63
2012,1,HAMILTON,FIDELIS HC NY,60
2012,1,HERKIMER,CDPHP,45
2012,1,HERKIMER,EXCELLUS,696
2012,1,HERKIMER,FIDELIS HC NY,1409
2012,1,HERKIMER,UNITED HEALTHCARE COMM PLAN,31
2012,1,JEFFERSON,EXCELLUS,2417
2012,1,KINGS,AFFINITY HEALTH PLAN,1166
2012,1,KINGS,AMERIGROUP NY,1919
2012,1,KINGS,EMPIRE,11831
2012,1,KINGS,FIDELIS HC NY,4748
2012,1,KINGS,HEALTHFIRST,4283
2012,1,KINGS,HEALTHPLUS,11830
2012,1,KINGS,HIP,2006
2012,1,KINGS,METROPLUS,4843
2012,1,KINGS,NEIGHBORHOOD,2102
2012,1,KINGS,UNITED HEALTHCARE COMM PLAN,5084
2012,1,KINGS,WELLCARE,679
2012,1,LEWIS,EXCELLUS,925
2012,1,LEWIS,FIDELIS HC NY,22
2012,1,LIVINGSTON,EXCELLUS,1082
2012,1,LIVINGSTON,FIDELIS HC NY,75
2012,1,MADISON,CDPHP,35
2012,1,MADISON,EXCELLUS,1064
2012,1,MADISON,FIDELIS HC NY,332
2012,1,MADISON,UNITED HEALTHCARE COMM PLAN,129
2012,1,MONROE,EXCELLUS,13371
2012,1,MONROE,FIDELIS HC NY,966
2012,1,MONTGOMERY,CDPHP,817
2012,1,MONTGOMERY,EMPIRE,88
2012,1,MONTGOMERY,EXCELLUS,50
2012,1,MONTGOMERY,FIDELIS HC NY,758
2012,1,NASSAU,AFFINITY HEALTH PLAN,2616
2012,1,NASSAU,EMPIRE,9426
2012,1,NASSAU,FIDELIS HC NY,5821
2012,1,NASSAU,HEALTHFIRST,5375
2012,1,NASSAU,HEALTHPLUS,2589
2012,1,NASSAU,HIP,2876
2012,1,NASSAU,UNITED HEALTHCARE COMM PLAN,4431
2012,1,NEW YORK,AFFINITY HEALTH PLAN,618
2012,1,NEW YORK,AMERIGROUP NY,206
2012,1,NEW YORK,EMPIRE,1621
2012,1,NEW YORK,FIDELIS HC NY,1802
2012,1,NEW YORK,HEALTHFIRST,1457
2012,1,NEW YORK,HEALTHPLUS,1160
2012,1,NEW YORK,HIP,586
2012,1,NEW YORK,METROPLUS,1559
2012,1,NEW YORK,NEIGHBORHOOD,1167
2012,1,NEW YORK,UNITED HEALTHCARE COMM PLAN,249
2012,1,NEW YORK,WELLCARE,310
2012,1,NIAGARA,FIDELIS HC NY,1759
2012,1,NIAGARA,HEALTHNOW,2241
2012,1,ONEIDA,CDPHP,34
2012,1,ONEIDA,EXCELLUS,2334
2012,1,ONEIDA,FIDELIS HC NY,2983
2012,1,ONEIDA,UNITED HEALTHCARE COMM PLAN,468
2012,1,ONONDAGA,EXCELLUS,3502
2012,1,ONONDAGA,FIDELIS HC NY,3423
2012,1,ONONDAGA,TOTAL CARE,1612
2012,1,ONONDAGA,UNITED HEALTHCARE COMM PLAN,1000
2012,1,ONTARIO,EXCELLUS,2331
2012,1,ONTARIO,FIDELIS HC NY,18
2012,1,ORANGE,AFFINITY HEALTH PLAN,2786
2012,1,ORANGE,CDPHP,119
2012,1,ORANGE,EMPIRE,2353
2012,1,ORANGE,FIDELIS HC NY,1713
2012,1,ORANGE,HUDSON HEALTH PLAN,2512
2012,1,ORANGE,WELLCARE,658
2012,1,ORLEANS,EXCELLUS,290
2012,1,ORLEANS,FIDELIS HC NY,448
2012,1,ORLEANS,HEALTHNOW,207
2012,1,OSWEGO,EXCELLUS,585
2012,1,OSWEGO,FIDELIS HC NY,1033
2012,1,OSWEGO,TOTAL CARE,1532
2012,1,OSWEGO,UNITED HEALTHCARE COMM PLAN,379
2012,1,OTSEGO,CDPHP,429
2012,1,OTSEGO,EXCELLUS,612
2012,1,OTSEGO,FIDELIS HC NY,360
2012,1,PUTNAM,EMPIRE,1303
2012,1,PUTNAM,FIDELIS HC NY,767
2012,1,QUEENS,AFFINITY HEALTH PLAN,1630
2012,1,QUEENS,AMERIGROUP NY,4812
2012,1,QUEENS,EMPIRE,8300
2012,1,QUEENS,FIDELIS HC NY,6549
2012,1,QUEENS,HEALTHFIRST,5148
2012,1,QUEENS,HEALTHPLUS,7404
2012,1,QUEENS,HIP,4200
2012,1,QUEENS,METROPLUS,7531
2012,1,QUEENS,NEIGHBORHOOD,4111
2012,1,QUEENS,UNITED HEALTHCARE COMM PLAN,2117
2012,1,QUEENS,WELLCARE,980
2012,1,RENSSELAER,CDPHP,2155
2012,1,RENSSELAER,EMPIRE,199
2012,1,RENSSELAER,FIDELIS HC NY,782
2012,1,RENSSELAER,WELLCARE,95
2012,1,RICHMOND,AFFINITY HEALTH PLAN,75
2012,1,RICHMOND,AMERIGROUP NY,352
2012,1,RICHMOND,EMPIRE,1634
2012,1,RICHMOND,FIDELIS HC NY,1052
2012,1,RICHMOND,HEALTHFIRST,295
2012,1,RICHMOND,HEALTHPLUS,3657
2012,1,RICHMOND,HIP,489
2012,1,RICHMOND,NEIGHBORHOOD,18
2012,1,RICHMOND,UNITED HEALTHCARE COMM PLAN,543
2012,1,ROCKLAND,AFFINITY HEALTH PLAN,745
2012,1,ROCKLAND,EMPIRE,3274
2012,1,ROCKLAND,FIDELIS HC NY,4001
2012,1,ROCKLAND,HUDSON HEALTH PLAN,2098
2012,1,ROCKLAND,WELLCARE,404
2012,1,SARATOGA,CDPHP,2945
2012,1,SARATOGA,EMPIRE,331
2012,1,SARATOGA,FIDELIS HC NY,1077
2012,1,SCHENECTADY,CDPHP,2195
2012,1,SCHENECTADY,EMPIRE,242
2012,1,SCHENECTADY,FIDELIS HC NY,1713
2012,1,SCHOHARIE,CDPHP,687
2012,1,SCHOHARIE,EMPIRE,74
2012,1,SCHOHARIE,FIDELIS HC NY,55
2012,1,SCHUYLER,EXCELLUS,326
2012,1,SCHUYLER,FIDELIS HC NY,7
2012,1,SENECA,EXCELLUS,729
2012,1,STEUBEN,EXCELLUS,1698
2012,1,STEUBEN,FIDELIS HC NY,81
2012,1,ST. LAWRENCE,EXCELLUS,2140
2012,1,ST. LAWRENCE,FIDELIS HC NY,61
2012,1,SUFFOLK,AFFINITY HEALTH PLAN,4952
2012,1,SUFFOLK,EMPIRE,10978
2012,1,SUFFOLK,FIDELIS HC NY,8923
2012,1,SUFFOLK,HEALTHFIRST,5982
2012,1,SUFFOLK,HIP,2940
2012,1,SUFFOLK,NEIGHBORHOOD,4386
2012,1,SUFFOLK,UNITED HEALTHCARE COMM PLAN,6762
2012,1,SULLIVAN,EMPIRE,255
2012,1,SULLIVAN,FIDELIS HC NY,264
2012,1,SULLIVAN,HUDSON HEALTH PLAN,1945
2012,1,TIOGA,CDPHP,100
2012,1,TIOGA,EXCELLUS,668
2012,1,TIOGA,FIDELIS HC NY,54
2012,1,TOMPKINS,EXCELLUS,714
2012,1,TOMPKINS,FIDELIS HC NY,187
2012,1,TOMPKINS,TOTAL CARE,405
2012,1,ULSTER,CDPHP,414
2012,1,ULSTER,EMPIRE,491
2012,1,ULSTER,FIDELIS HC NY,692
2012,1,ULSTER,HUDSON HEALTH PLAN,1061
2012,1,ULSTER,MVP,734
2012,1,ULSTER,WELLCARE,492
2012,1,WARREN,CDPHP,590
2012,1,WARREN,EMPIRE,294
2012,1,WARREN,FIDELIS HC NY,1021
2012,1,WASHINGTON,CDPHP,694
2012,1,WASHINGTON,EMPIRE,232
2012,1,WASHINGTON,FIDELIS HC NY,1061
2012,1,WAYNE,EXCELLUS,2332
2012,1,WAYNE,FIDELIS HC NY,218
2012,1,WESTCHESTER,AFFINITY HEALTH PLAN,2054
2012,1,WESTCHESTER,EMPIRE,3745
2012,1,WESTCHESTER,FIDELIS HC NY,2340
2012,1,WESTCHESTER,HIP,930
2012,1,WESTCHESTER,HUDSON HEALTH PLAN,12245
2012,1,WYOMING,FIDELIS HC NY,101
2012,1,WYOMING,HEALTHNOW,695
2012,1,YATES,EXCELLUS,568
2011,12,ALBANY,CDPHP,3787
2011,12,ALBANY,EMPIRE,357
2011,12,ALBANY,FIDELIS HC NY,1154
2011,12,ALBANY,WELLCARE,117
2011,12,ALLEGANY,FIDELIS HC NY,38
2011,12,ALLEGANY,HEALTHNOW,620
2011,12,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,173
2011,12,BRONX,AFFINITY HEALTH PLAN,3090
2011,12,BRONX,AMERIGROUP NY,333
2011,12,BRONX,EMPIRE,923
2011,12,BRONX,FIDELIS HC NY,3017
2011,12,BRONX,HEALTHFIRST,4452
2011,12,BRONX,HEALTHPLUS,2364
2011,12,BRONX,HIP,884
2011,12,BRONX,METROPLUS,4389
2011,12,BRONX,NEIGHBORHOOD,846
2011,12,BRONX,UNITED HEALTHCARE COMM PLAN,211
2011,12,BRONX,WELLCARE,534
2011,12,BROOME,CDPHP,197
2011,12,BROOME,EXCELLUS,3035
2011,12,BROOME,FIDELIS HC NY,444
2011,12,CATTARAUGUS,FIDELIS HC NY,583
2011,12,CATTARAUGUS,HEALTHNOW,869
2011,12,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,343
2011,12,CAYUGA,EXCELLUS,1276
2011,12,CAYUGA,FIDELIS HC NY,376
2011,12,CAYUGA,UNITED HEALTHCARE COMM PLAN,184
2011,12,CHAUTAUQUA,FIDELIS HC NY,1406
2011,12,CHAUTAUQUA,HEALTHNOW,833
2011,12,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,128
2011,12,CHEMUNG,EXCELLUS,1040
2011,12,CHENANGO,CDPHP,14
2011,12,CHENANGO,EXCELLUS,853
2011,12,CHENANGO,FIDELIS HC NY,213
2011,12,CLINTON,EMPIRE,437
2011,12,CLINTON,EXCELLUS,758
2011,12,CLINTON,FIDELIS HC NY,596
2011,12,COLUMBIA,CDPHP,1095
2011,12,COLUMBIA,EMPIRE,114
2011,12,COLUMBIA,FIDELIS HC NY,472
2011,12,CORTLAND,EXCELLUS,400
2011,12,CORTLAND,FIDELIS HC NY,711
2011,12,CORTLAND,TOTAL CARE,105
2011,12,DELAWARE,CDPHP,261
2011,12,DELAWARE,EMPIRE,67
2011,12,DELAWARE,EXCELLUS,414
2011,12,DELAWARE,FIDELIS HC NY,222
2011,12,DUTCHESS,CDPHP,271
2011,12,DUTCHESS,EMPIRE,1345
2011,12,DUTCHESS,FIDELIS HC NY,1103
2011,12,DUTCHESS,HUDSON HEALTH PLAN,1639
2011,12,DUTCHESS,MVP,1601
2011,12,DUTCHESS,WELLCARE,788
2011,12,ERIE,FIDELIS HC NY,3116
2011,12,ERIE,HEALTHNOW,4682
2011,12,ERIE,INDEPENDENT HEALTH,1318
2011,12,ERIE,UNIVERA COMMUNITY HEALTH INC,6345
2011,12,ESSEX,CDPHP,48
2011,12,ESSEX,EMPIRE,104
2011,12,ESSEX,EXCELLUS,408
2011,12,ESSEX,FIDELIS HC NY,382
2011,12,FRANKLIN,EXCELLUS,695
2011,12,FRANKLIN,FIDELIS HC NY,115
2011,12,FULTON,CDPHP,548
2011,12,FULTON,EMPIRE,113
2011,12,FULTON,EXCELLUS,53
2011,12,FULTON,FIDELIS HC NY,963
2011,12,GENESEE,FIDELIS HC NY,139
2011,12,GENESEE,HEALTHNOW,1011
2011,12,GREENE,CDPHP,669
2011,12,GREENE,EMPIRE,104
2011,12,GREENE,FIDELIS HC NY,344
2011,12,HAMILTON,EXCELLUS,63
2011,12,HAMILTON,FIDELIS HC NY,54
2011,12,HERKIMER,CDPHP,44
2011,12,HERKIMER,EXCELLUS,698
2011,12,HERKIMER,FIDELIS HC NY,1425
2011,12,HERKIMER,UNITED HEALTHCARE COMM PLAN,36
2011,12,JEFFERSON,EXCELLUS,2453
2011,12,KINGS,AFFINITY HEALTH PLAN,1202
2011,12,KINGS,AMERIGROUP NY,1973
2011,12,KINGS,EMPIRE,11982
2011,12,KINGS,FIDELIS HC NY,4806
2011,12,KINGS,HEALTHFIRST,4321
2011,12,KINGS,HEALTHPLUS,12124
2011,12,KINGS,HIP,2064
2011,12,KINGS,METROPLUS,5003
2011,12,KINGS,NEIGHBORHOOD,2182
2011,12,KINGS,UNITED HEALTHCARE COMM PLAN,5093
2011,12,KINGS,WELLCARE,661
2011,12,LEWIS,EXCELLUS,910
2011,12,LEWIS,FIDELIS HC NY,21
2011,12,LIVINGSTON,EXCELLUS,1098
2011,12,LIVINGSTON,FIDELIS HC NY,81
2011,12,MADISON,CDPHP,35
2011,12,MADISON,EXCELLUS,1081
2011,12,MADISON,FIDELIS HC NY,332
2011,12,MADISON,UNITED HEALTHCARE COMM PLAN,144
2011,12,MONROE,EXCELLUS,13588
2011,12,MONROE,FIDELIS HC NY,994
2011,12,MONTGOMERY,CDPHP,828
2011,12,MONTGOMERY,EMPIRE,98
2011,12,MONTGOMERY,EXCELLUS,50
2011,12,MONTGOMERY,FIDELIS HC NY,779
2011,12,NASSAU,AFFINITY HEALTH PLAN,2652
2011,12,NASSAU,EMPIRE,9567
2011,12,NASSAU,FIDELIS HC NY,5881
2011,12,NASSAU,HEALTHFIRST,5392
2011,12,NASSAU,HEALTHPLUS,2633
2011,12,NASSAU,HIP,2886
2011,12,SCHUYLER,FIDELIS HC NY,5
2011,12,NASSAU,UNITED HEALTHCARE COMM PLAN,4421
2011,12,NEW YORK,AFFINITY HEALTH PLAN,636
2011,12,NEW YORK,AMERIGROUP NY,223
2011,12,NEW YORK,EMPIRE,1631
2011,12,NEW YORK,FIDELIS HC NY,1822
2011,12,NEW YORK,HEALTHFIRST,1464
2011,12,NEW YORK,HEALTHPLUS,1199
2011,12,NEW YORK,HIP,600
2011,12,NEW YORK,METROPLUS,1616
2011,12,NEW YORK,NEIGHBORHOOD,1192
2011,12,NEW YORK,UNITED HEALTHCARE COMM PLAN,254
2011,12,NEW YORK,WELLCARE,315
2011,12,NIAGARA,FIDELIS HC NY,1782
2011,12,NIAGARA,HEALTHNOW,2283
2011,12,ONEIDA,CDPHP,34
2011,12,ONEIDA,EXCELLUS,2366
2011,12,ONEIDA,FIDELIS HC NY,3014
2011,12,ONEIDA,UNITED HEALTHCARE COMM PLAN,475
2011,12,ONONDAGA,EXCELLUS,3545
2011,12,ONONDAGA,FIDELIS HC NY,3452
2011,12,ONONDAGA,TOTAL CARE,1631
2011,12,ONONDAGA,UNITED HEALTHCARE COMM PLAN,1033
2011,12,ONTARIO,EXCELLUS,2306
2011,12,ONTARIO,FIDELIS HC NY,21
2011,12,ORANGE,AFFINITY HEALTH PLAN,2841
2011,12,ORANGE,CDPHP,123
2011,12,ORANGE,EMPIRE,2391
2011,12,ORANGE,FIDELIS HC NY,1709
2011,12,ORANGE,HUDSON HEALTH PLAN,2596
2011,12,ORANGE,WELLCARE,639
2011,12,ORLEANS,EXCELLUS,286
2011,12,ORLEANS,FIDELIS HC NY,460
2011,12,ORLEANS,HEALTHNOW,212
2011,12,OSWEGO,EXCELLUS,600
2011,12,OSWEGO,FIDELIS HC NY,1043
2011,12,OSWEGO,TOTAL CARE,1570
2011,12,OSWEGO,UNITED HEALTHCARE COMM PLAN,400
2011,12,OTSEGO,CDPHP,451
2011,12,OTSEGO,EXCELLUS,639
2011,12,OTSEGO,FIDELIS HC NY,367
2011,12,PUTNAM,EMPIRE,1329
2011,12,PUTNAM,FIDELIS HC NY,740
2011,12,QUEENS,AFFINITY HEALTH PLAN,1649
2011,12,QUEENS,AMERIGROUP NY,4977
2011,12,QUEENS,EMPIRE,8345
2011,12,QUEENS,FIDELIS HC NY,6606
2011,12,QUEENS,HEALTHFIRST,5229
2011,12,QUEENS,HEALTHPLUS,7560
2011,12,QUEENS,HIP,4215
2011,12,QUEENS,METROPLUS,7697
2011,12,QUEENS,NEIGHBORHOOD,4212
2011,12,QUEENS,UNITED HEALTHCARE COMM PLAN,2056
2011,12,QUEENS,WELLCARE,983
2011,12,RENSSELAER,CDPHP,2197
2011,12,RENSSELAER,EMPIRE,197
2011,12,RENSSELAER,FIDELIS HC NY,807
